Ticker,Current Price,Option Type,Symbol,Strike Price,Expiration Date,roundup
CMG, 	614.90 ,PUT,CMG150619P00615000,615.00,6/19/15,620.00
CMG, 	614.90 ,PUT,CMG150619P00617500,617.50,6/19/15,620.00
CMG, 	614.90 ,PUT,CMG150619P00620000,620.00,6/19/15,620.00
CMG, 	614.90 ,CAL,CMG150717C00600000,600.00,7/17/15,620.00
CMG, 	614.90 ,CAL,CMG150717C00605000,605.00,7/17/15,620.00
CMG, 	614.90 ,CAL,CMG150717C00610000,610.00,7/17/15,620.00
CMG, 	614.90 ,CAL,CMG150717C00615000,615.00,7/17/15,620.00
CMG, 	614.90 ,CAL,CMG150717C00620000,620.00,7/17/15,620.00
CMG, 	614.90 ,CAL,CMG150717C00625000,625.00,7/17/15,620.00
CMG, 	614.90 ,PUT,CMG150717P00600000,600.00,7/17/15,620.00
CMG, 	614.90 ,PUT,CMG150717P00605000,605.00,7/17/15,620.00
CMG, 	614.90 ,PUT,CMG150717P00610000,610.00,7/17/15,620.00
CMG, 	614.90 ,PUT,CMG150717P00615000,615.00,7/17/15,620.00
CMG, 	614.90 ,PUT,CMG150717P00620000,620.00,7/17/15,620.00
CMG, 	614.90 ,PUT,CMG150717P00625000,625.00,7/17/15,620.00
CMO, 	11.90 ,CAL,CMO150619C00005000,5.00,6/19/15,20.00
CMO, 	11.90 ,CAL,CMO150619C00007500,7.50,6/19/15,20.00
CMO, 	11.90 ,CAL,CMO150619C00010000,10.00,6/19/15,20.00
CMO, 	11.90 ,CAL,CMO150619C00012500,12.50,6/19/15,20.00
CMO, 	11.90 ,CAL,CMO150619C00015000,15.00,6/19/15,20.00
CMO, 	11.90 ,CAL,CMO150619C00017500,17.50,6/19/15,20.00
CMO, 	11.90 ,PUT,CMO150619P00005000,5.00,6/19/15,20.00
CMO, 	11.90 ,PUT,CMO150619P00007500,7.50,6/19/15,20.00
CMO, 	11.90 ,PUT,CMO150619P00010000,10.00,6/19/15,20.00
CMO, 	11.90 ,PUT,CMO150619P00012500,12.50,6/19/15,20.00
CMO, 	11.90 ,PUT,CMO150619P00015000,15.00,6/19/15,20.00
CMO, 	11.90 ,PUT,CMO150619P00017500,17.50,6/19/15,20.00
CMO, 	11.90 ,CAL,CMO150717C00005000,5.00,7/17/15,20.00
CMO, 	11.90 ,CAL,CMO150717C00007500,7.50,7/17/15,20.00
CMO, 	11.90 ,CAL,CMO150717C00010000,10.00,7/17/15,20.00
CMO, 	11.90 ,CAL,CMO150717C00012500,12.50,7/17/15,20.00
CMO, 	11.90 ,CAL,CMO150717C00015000,15.00,7/17/15,20.00
CMO, 	11.90 ,CAL,CMO150717C00017500,17.50,7/17/15,20.00
CMO, 	11.90 ,PUT,CMO150717P00005000,5.00,7/17/15,20.00
CMO, 	11.90 ,PUT,CMO150717P00007500,7.50,7/17/15,20.00
CMO, 	11.90 ,PUT,CMO150717P00010000,10.00,7/17/15,20.00
CMO, 	11.90 ,PUT,CMO150717P00012500,12.50,7/17/15,20.00
CMO, 	11.90 ,PUT,CMO150717P00015000,15.00,7/17/15,20.00
CMO, 	11.90 ,PUT,CMO150717P00017500,17.50,7/17/15,20.00
CMO, 	11.90 ,CAL,CMO150821C00005000,5.00,8/21/15,20.00
CMO, 	11.90 ,CAL,CMO150821C00007500,7.50,8/21/15,20.00
CMO, 	11.90 ,CAL,CMO150821C00010000,10.00,8/21/15,20.00
CMO, 	11.90 ,CAL,CMO150821C00012500,12.50,8/21/15,20.00
CMO, 	11.90 ,CAL,CMO150821C00015000,15.00,8/21/15,20.00
CMO, 	11.90 ,CAL,CMO150821C00017500,17.50,8/21/15,20.00
CMO, 	11.90 ,PUT,CMO150821P00005000,5.00,8/21/15,20.00
CMO, 	11.90 ,PUT,CMO150821P00007500,7.50,8/21/15,20.00
CMO, 	11.90 ,PUT,CMO150821P00010000,10.00,8/21/15,20.00
CMO, 	11.90 ,PUT,CMO150821P00012500,12.50,8/21/15,20.00
CMO, 	11.90 ,PUT,CMO150821P00015000,15.00,8/21/15,20.00
CMO, 	11.90 ,PUT,CMO150821P00017500,17.50,8/21/15,20.00
CNA, 	38.51 ,CAL,CNA150619C00025000,25.00,6/19/15,40.00
CNA, 	38.51 ,CAL,CNA150619C00030000,30.00,6/19/15,40.00
CNA, 	38.51 ,CAL,CNA150619C00035000,35.00,6/19/15,40.00
CNA, 	38.51 ,CAL,CNA150619C00040000,40.00,6/19/15,40.00
CNA, 	38.51 ,CAL,CNA150619C00045000,45.00,6/19/15,40.00
CNA, 	38.51 ,CAL,CNA150619C00050000,50.00,6/19/15,40.00
CNA, 	38.51 ,PUT,CNA150619P00025000,25.00,6/19/15,40.00
CNA, 	38.51 ,PUT,CNA150619P00030000,30.00,6/19/15,40.00
CNA, 	38.51 ,PUT,CNA150619P00035000,35.00,6/19/15,40.00
CNA, 	38.51 ,PUT,CNA150619P00040000,40.00,6/19/15,40.00
CNA, 	38.51 ,PUT,CNA150619P00045000,45.00,6/19/15,40.00
CNA, 	38.51 ,PUT,CNA150619P00050000,50.00,6/19/15,40.00
CNA, 	38.51 ,CAL,CNA150717C00025000,25.00,7/17/15,40.00
CNA, 	38.51 ,CAL,CNA150717C00030000,30.00,7/17/15,40.00
CNA, 	38.51 ,CAL,CNA150717C00035000,35.00,7/17/15,40.00
CNA, 	38.51 ,CAL,CNA150717C00040000,40.00,7/17/15,40.00
CNA, 	38.51 ,CAL,CNA150717C00045000,45.00,7/17/15,40.00
CNA, 	38.51 ,CAL,CNA150717C00050000,50.00,7/17/15,40.00
CNA, 	38.51 ,PUT,CNA150717P00025000,25.00,7/17/15,40.00
CNA, 	38.51 ,PUT,CNA150717P00030000,30.00,7/17/15,40.00
CNA, 	38.51 ,PUT,CNA150717P00035000,35.00,7/17/15,40.00
CNA, 	38.51 ,PUT,CNA150717P00040000,40.00,7/17/15,40.00
CNA, 	38.51 ,PUT,CNA150717P00045000,45.00,7/17/15,40.00
CNA, 	38.51 ,PUT,CNA150717P00050000,50.00,7/17/15,40.00
CNA, 	38.51 ,CAL,CNA150821C00033000,33.00,8/21/15,40.00
CNA, 	38.51 ,CAL,CNA150821C00035000,35.00,8/21/15,40.00
CNA, 	38.51 ,CAL,CNA150821C00038000,38.00,8/21/15,40.00
CNA, 	38.51 ,CAL,CNA150821C00040000,40.00,8/21/15,40.00
CNA, 	38.51 ,CAL,CNA150821C00043000,43.00,8/21/15,40.00
CNA, 	38.51 ,CAL,CNA150821C00045000,45.00,8/21/15,40.00
CNA, 	38.51 ,PUT,CNA150821P00033000,33.00,8/21/15,40.00
CNA, 	38.51 ,PUT,CNA150821P00035000,35.00,8/21/15,40.00
CNA, 	38.51 ,PUT,CNA150821P00038000,38.00,8/21/15,40.00
CNA, 	38.51 ,PUT,CNA150821P00040000,40.00,8/21/15,40.00
CNA, 	38.51 ,PUT,CNA150821P00043000,43.00,8/21/15,40.00
CNA, 	38.51 ,PUT,CNA150821P00045000,45.00,8/21/15,40.00
CNC, 	75.90 ,CAL,CNC150619C00067500,67.50,6/19/15,80.00
CNC, 	75.90 ,CAL,CNC150619C00070000,70.00,6/19/15,80.00
CNC, 	75.90 ,CAL,CNC150619C00072500,72.50,6/19/15,80.00
CNC, 	75.90 ,CAL,CNC150619C00075000,75.00,6/19/15,80.00
CNC, 	75.90 ,CAL,CNC150619C00077500,77.50,6/19/15,80.00
CNC, 	75.90 ,CAL,CNC150619C00080000,80.00,6/19/15,80.00
CNC, 	75.90 ,PUT,CNC150619P00067500,67.50,6/19/15,80.00
CNC, 	75.90 ,PUT,CNC150619P00070000,70.00,6/19/15,80.00
CNC, 	75.90 ,PUT,CNC150619P00072500,72.50,6/19/15,80.00
CNC, 	75.90 ,PUT,CNC150619P00075000,75.00,6/19/15,80.00
CNC, 	75.90 ,PUT,CNC150619P00077500,77.50,6/19/15,80.00
CNC, 	75.90 ,PUT,CNC150619P00080000,80.00,6/19/15,80.00
CNC, 	75.90 ,CAL,CNC150717C00067500,67.50,7/17/15,80.00
CNC, 	75.90 ,CAL,CNC150717C00070000,70.00,7/17/15,80.00
CNC, 	75.90 ,CAL,CNC150717C00072500,72.50,7/17/15,80.00
CNC, 	75.90 ,CAL,CNC150717C00075000,75.00,7/17/15,80.00
CNC, 	75.90 ,CAL,CNC150717C00077500,77.50,7/17/15,80.00
CNC, 	75.90 ,CAL,CNC150717C00080000,80.00,7/17/15,80.00
CNC, 	75.90 ,PUT,CNC150717P00067500,67.50,7/17/15,80.00
CNC, 	75.90 ,PUT,CNC150717P00070000,70.00,7/17/15,80.00
CNC, 	75.90 ,PUT,CNC150717P00072500,72.50,7/17/15,80.00
CNC, 	75.90 ,PUT,CNC150717P00075000,75.00,7/17/15,80.00
CNC, 	75.90 ,PUT,CNC150717P00077500,77.50,7/17/15,80.00
CNC, 	75.90 ,PUT,CNC150717P00080000,80.00,7/17/15,80.00
CNI, 	58.98 ,CAL,CNI150619C00045000,45.00,6/19/15,60.00
CNI, 	58.98 ,CAL,CNI150619C00050000,50.00,6/19/15,60.00
CNI, 	58.98 ,CAL,CNI150619C00055000,55.00,6/19/15,60.00
CNI, 	58.98 ,CAL,CNI150619C00060000,60.00,6/19/15,60.00
CNI, 	58.98 ,CAL,CNI150619C00065000,65.00,6/19/15,60.00
CNI, 	58.98 ,CAL,CNI150619C00070000,70.00,6/19/15,60.00
CNI, 	58.98 ,PUT,CNI150619P00045000,45.00,6/19/15,60.00
CNI, 	58.98 ,PUT,CNI150619P00050000,50.00,6/19/15,60.00
CNI, 	58.98 ,PUT,CNI150619P00055000,55.00,6/19/15,60.00
CNI, 	58.98 ,PUT,CNI150619P00060000,60.00,6/19/15,60.00
CNI, 	58.98 ,PUT,CNI150619P00065000,65.00,6/19/15,60.00
CNI, 	58.98 ,PUT,CNI150619P00070000,70.00,6/19/15,60.00
CNI, 	58.98 ,CAL,CNI150717C00045000,45.00,7/17/15,60.00
CNI, 	58.98 ,CAL,CNI150717C00050000,50.00,7/17/15,60.00
CNI, 	58.98 ,CAL,CNI150717C00055000,55.00,7/17/15,60.00
CNI, 	58.98 ,CAL,CNI150717C00060000,60.00,7/17/15,60.00
CNI, 	58.98 ,CAL,CNI150717C00065000,65.00,7/17/15,60.00
CNI, 	58.98 ,CAL,CNI150717C00070000,70.00,7/17/15,60.00
CNI, 	58.98 ,PUT,CNI150717P00045000,45.00,7/17/15,60.00
CNI, 	58.98 ,PUT,CNI150717P00050000,50.00,7/17/15,60.00
CNI, 	58.98 ,PUT,CNI150717P00055000,55.00,7/17/15,60.00
CNI, 	58.98 ,PUT,CNI150717P00060000,60.00,7/17/15,60.00
CNI, 	58.98 ,PUT,CNI150717P00065000,65.00,7/17/15,60.00
CNI, 	58.98 ,PUT,CNI150717P00070000,70.00,7/17/15,60.00
CNK, 	40.33 ,CAL,CNK150619C00025000,25.00,6/19/15,50.00
CNK, 	40.33 ,CAL,CNK150619C00030000,30.00,6/19/15,50.00
CNK, 	40.33 ,CAL,CNK150619C00035000,35.00,6/19/15,50.00
CNK, 	40.33 ,CAL,CNK150619C00040000,40.00,6/19/15,50.00
CNK, 	40.33 ,CAL,CNK150619C00045000,45.00,6/19/15,50.00
CNK, 	40.33 ,CAL,CNK150619C00050000,50.00,6/19/15,50.00
CNK, 	40.33 ,PUT,CNK150619P00025000,25.00,6/19/15,50.00
CNK, 	40.33 ,PUT,CNK150619P00030000,30.00,6/19/15,50.00
CNK, 	40.33 ,PUT,CNK150619P00035000,35.00,6/19/15,50.00
CNK, 	40.33 ,PUT,CNK150619P00040000,40.00,6/19/15,50.00
CNK, 	40.33 ,PUT,CNK150619P00045000,45.00,6/19/15,50.00
CNK, 	40.33 ,PUT,CNK150619P00050000,50.00,6/19/15,50.00
CNK, 	40.33 ,CAL,CNK150717C00025000,25.00,7/17/15,50.00
CNK, 	40.33 ,CAL,CNK150717C00030000,30.00,7/17/15,50.00
CNK, 	40.33 ,CAL,CNK150717C00035000,35.00,7/17/15,50.00
CNK, 	40.33 ,CAL,CNK150717C00040000,40.00,7/17/15,50.00
CNK, 	40.33 ,CAL,CNK150717C00045000,45.00,7/17/15,50.00
CNK, 	40.33 ,CAL,CNK150717C00050000,50.00,7/17/15,50.00
CNK, 	40.33 ,PUT,CNK150717P00025000,25.00,7/17/15,50.00
CNK, 	40.33 ,PUT,CNK150717P00030000,30.00,7/17/15,50.00
CNK, 	40.33 ,PUT,CNK150717P00035000,35.00,7/17/15,50.00
CNK, 	40.33 ,PUT,CNK150717P00040000,40.00,7/17/15,50.00
CNK, 	40.33 ,PUT,CNK150717P00045000,45.00,7/17/15,50.00
CNK, 	40.33 ,PUT,CNK150717P00050000,50.00,7/17/15,50.00
CNO, 	17.88 ,CAL,CNO150619C00016000,16.00,6/19/15,20.00
CNO, 	17.88 ,CAL,CNO150619C00017000,17.00,6/19/15,20.00
CNO, 	17.88 ,CAL,CNO150619C00018000,18.00,6/19/15,20.00
CNO, 	17.88 ,CAL,CNO150619C00019000,19.00,6/19/15,20.00
CNO, 	17.88 ,CAL,CNO150619C00020000,20.00,6/19/15,20.00
CNO, 	17.88 ,CAL,CNO150619C00021000,21.00,6/19/15,20.00
CNO, 	17.88 ,PUT,CNO150619P00016000,16.00,6/19/15,20.00
CNO, 	17.88 ,PUT,CNO150619P00017000,17.00,6/19/15,20.00
CNO, 	17.88 ,PUT,CNO150619P00018000,18.00,6/19/15,20.00
CNO, 	17.88 ,PUT,CNO150619P00019000,19.00,6/19/15,20.00
CNO, 	17.88 ,PUT,CNO150619P00020000,20.00,6/19/15,20.00
CNO, 	17.88 ,PUT,CNO150619P00021000,21.00,6/19/15,20.00
CNO, 	17.88 ,CAL,CNO150717C00016000,16.00,7/17/15,20.00
CNO, 	17.88 ,CAL,CNO150717C00017000,17.00,7/17/15,20.00
CNO, 	17.88 ,CAL,CNO150717C00018000,18.00,7/17/15,20.00
CNO, 	17.88 ,CAL,CNO150717C00019000,19.00,7/17/15,20.00
CNO, 	17.88 ,CAL,CNO150717C00020000,20.00,7/17/15,20.00
CNO, 	17.88 ,CAL,CNO150717C00021000,21.00,7/17/15,20.00
CNO, 	17.88 ,PUT,CNO150717P00016000,16.00,7/17/15,20.00
CNO, 	17.88 ,PUT,CNO150717P00017000,17.00,7/17/15,20.00
CNO, 	17.88 ,PUT,CNO150717P00018000,18.00,7/17/15,20.00
CNO, 	17.88 ,PUT,CNO150717P00019000,19.00,7/17/15,20.00
CNO, 	17.88 ,PUT,CNO150717P00020000,20.00,7/17/15,20.00
CNO, 	17.88 ,PUT,CNO150717P00021000,21.00,7/17/15,20.00
CNP, 	20.22 ,CAL,CNP150619C00017000,17.00,6/19/15,30.00
CNP, 	20.22 ,CAL,CNP150619C00018000,18.00,6/19/15,30.00
CNP, 	20.22 ,CAL,CNP150619C00019000,19.00,6/19/15,30.00
CNP, 	20.22 ,CAL,CNP150619C00020000,20.00,6/19/15,30.00
CNP, 	20.22 ,CAL,CNP150619C00021000,21.00,6/19/15,30.00
CNP, 	20.22 ,CAL,CNP150619C00022000,22.00,6/19/15,30.00
CNP, 	20.22 ,PUT,CNP150619P00017000,17.00,6/19/15,30.00
CNP, 	20.22 ,PUT,CNP150619P00018000,18.00,6/19/15,30.00
CNP, 	20.22 ,PUT,CNP150619P00019000,19.00,6/19/15,30.00
CNP, 	20.22 ,PUT,CNP150619P00020000,20.00,6/19/15,30.00
CNP, 	20.22 ,PUT,CNP150619P00021000,21.00,6/19/15,30.00
CNP, 	20.22 ,PUT,CNP150619P00022000,22.00,6/19/15,30.00
CNP, 	20.22 ,CAL,CNP150717C00017000,17.00,7/17/15,30.00
CNP, 	20.22 ,CAL,CNP150717C00018000,18.00,7/17/15,30.00
CNP, 	20.22 ,CAL,CNP150717C00019000,19.00,7/17/15,30.00
CNP, 	20.22 ,CAL,CNP150717C00020000,20.00,7/17/15,30.00
CNP, 	20.22 ,CAL,CNP150717C00021000,21.00,7/17/15,30.00
CNP, 	20.22 ,CAL,CNP150717C00022000,22.00,7/17/15,30.00
CNP, 	20.22 ,PUT,CNP150717P00017000,17.00,7/17/15,30.00
CNP, 	20.22 ,PUT,CNP150717P00018000,18.00,7/17/15,30.00
CNP, 	20.22 ,PUT,CNP150717P00019000,19.00,7/17/15,30.00
CNP, 	20.22 ,PUT,CNP150717P00020000,20.00,7/17/15,30.00
CNP, 	20.22 ,PUT,CNP150717P00021000,21.00,7/17/15,30.00
CNP, 	20.22 ,PUT,CNP150717P00022000,22.00,7/17/15,30.00
CNP, 	20.22 ,CAL,CNP150821C00017000,17.00,8/21/15,30.00
CNP, 	20.22 ,CAL,CNP150821C00018000,18.00,8/21/15,30.00
CNP, 	20.22 ,CAL,CNP150821C00019000,19.00,8/21/15,30.00
CNP, 	20.22 ,CAL,CNP150821C00020000,20.00,8/21/15,30.00
CNP, 	20.22 ,CAL,CNP150821C00021000,21.00,8/21/15,30.00
CNP, 	20.22 ,CAL,CNP150821C00022000,22.00,8/21/15,30.00
CNP, 	20.22 ,PUT,CNP150821P00017000,17.00,8/21/15,30.00
CNP, 	20.22 ,PUT,CNP150821P00018000,18.00,8/21/15,30.00
CNP, 	20.22 ,PUT,CNP150821P00019000,19.00,8/21/15,30.00
CNP, 	20.22 ,PUT,CNP150821P00020000,20.00,8/21/15,30.00
CNP, 	20.22 ,PUT,CNP150821P00021000,21.00,8/21/15,30.00
CNP, 	20.22 ,PUT,CNP150821P00022000,22.00,8/21/15,30.00
CODI, 	16.46 ,CAL,CODI150619C00010000,10.00,6/19/15,20.00
CODI, 	16.46 ,CAL,CODI150619C00012500,12.50,6/19/15,20.00
CODI, 	16.46 ,CAL,CODI150619C00015000,15.00,6/19/15,20.00
CODI, 	16.46 ,CAL,CODI150619C00017500,17.50,6/19/15,20.00
CODI, 	16.46 ,CAL,CODI150619C00020000,20.00,6/19/15,20.00
CODI, 	16.46 ,CAL,CODI150619C00022500,22.50,6/19/15,20.00
CODI, 	16.46 ,PUT,CODI150619P00010000,10.00,6/19/15,20.00
CODI, 	16.46 ,PUT,CODI150619P00012500,12.50,6/19/15,20.00
CODI, 	16.46 ,PUT,CODI150619P00015000,15.00,6/19/15,20.00
CODI, 	16.46 ,PUT,CODI150619P00017500,17.50,6/19/15,20.00
CODI, 	16.46 ,PUT,CODI150619P00020000,20.00,6/19/15,20.00
CODI, 	16.46 ,PUT,CODI150619P00022500,22.50,6/19/15,20.00
CODI, 	16.46 ,CAL,CODI150717C00010000,10.00,7/17/15,20.00
CODI, 	16.46 ,CAL,CODI150717C00012500,12.50,7/17/15,20.00
CODI, 	16.46 ,CAL,CODI150717C00015000,15.00,7/17/15,20.00
CODI, 	16.46 ,CAL,CODI150717C00017500,17.50,7/17/15,20.00
CODI, 	16.46 ,CAL,CODI150717C00020000,20.00,7/17/15,20.00
CODI, 	16.46 ,CAL,CODI150717C00022500,22.50,7/17/15,20.00
CODI, 	16.46 ,PUT,CODI150717P00010000,10.00,7/17/15,20.00
CODI, 	16.46 ,PUT,CODI150717P00012500,12.50,7/17/15,20.00
CODI, 	16.46 ,PUT,CODI150717P00015000,15.00,7/17/15,20.00
CODI, 	16.46 ,PUT,CODI150717P00017500,17.50,7/17/15,20.00
CODI, 	16.46 ,PUT,CODI150717P00020000,20.00,7/17/15,20.00
CODI, 	16.46 ,PUT,CODI150717P00022500,22.50,7/17/15,20.00
CODI, 	16.46 ,CAL,CODI150821C00010000,10.00,8/21/15,20.00
CODI, 	16.46 ,CAL,CODI150821C00012500,12.50,8/21/15,20.00
CODI, 	16.46 ,CAL,CODI150821C00015000,15.00,8/21/15,20.00
CODI, 	16.46 ,CAL,CODI150821C00017500,17.50,8/21/15,20.00
CODI, 	16.46 ,CAL,CODI150821C00020000,20.00,8/21/15,20.00
CODI, 	16.46 ,CAL,CODI150821C00022500,22.50,8/21/15,20.00
CODI, 	16.46 ,PUT,CODI150821P00010000,10.00,8/21/15,20.00
CODI, 	16.46 ,PUT,CODI150821P00012500,12.50,8/21/15,20.00
CODI, 	16.46 ,PUT,CODI150821P00015000,15.00,8/21/15,20.00
CODI, 	16.46 ,PUT,CODI150821P00017500,17.50,8/21/15,20.00
CODI, 	16.46 ,PUT,CODI150821P00020000,20.00,8/21/15,20.00
CODI, 	16.46 ,PUT,CODI150821P00022500,22.50,8/21/15,20.00
COF, 	83.39 ,CAL,COF150619C00083500,83.50,6/19/15,90.00
COF, 	83.39 ,CAL,COF150619C00084000,84.00,6/19/15,90.00
COF, 	83.39 ,CAL,COF150619C00084500,84.50,6/19/15,90.00
COF, 	83.39 ,CAL,COF150619C00085000,85.00,6/19/15,90.00
COF, 	83.39 ,CAL,COF150619C00085500,85.50,6/19/15,90.00
COF, 	83.39 ,CAL,COF150619C00086000,86.00,6/19/15,90.00
COF, 	83.39 ,PUT,COF150619P00083500,83.50,6/19/15,90.00
COF, 	83.39 ,PUT,COF150619P00084000,84.00,6/19/15,90.00
COF, 	83.39 ,PUT,COF150619P00084500,84.50,6/19/15,90.00
COF, 	83.39 ,PUT,COF150619P00085000,85.00,6/19/15,90.00
COF, 	83.39 ,PUT,COF150619P00085500,85.50,6/19/15,90.00
COF, 	83.39 ,PUT,COF150619P00086000,86.00,6/19/15,90.00
COF, 	83.39 ,CAL,COF150717C00077500,77.50,7/17/15,90.00
COF, 	83.39 ,CAL,COF150717C00080000,80.00,7/17/15,90.00
COF, 	83.39 ,CAL,COF150717C00082500,82.50,7/17/15,90.00
COF, 	83.39 ,CAL,COF150717C00085000,85.00,7/17/15,90.00
COF, 	83.39 ,CAL,COF150717C00087500,87.50,7/17/15,90.00
COF, 	83.39 ,CAL,COF150717C00090000,90.00,7/17/15,90.00
COF, 	83.39 ,PUT,COF150717P00077500,77.50,7/17/15,90.00
COF, 	83.39 ,PUT,COF150717P00080000,80.00,7/17/15,90.00
COF, 	83.39 ,PUT,COF150717P00082500,82.50,7/17/15,90.00
COF, 	83.39 ,PUT,COF150717P00085000,85.00,7/17/15,90.00
COF, 	83.39 ,PUT,COF150717P00087500,87.50,7/17/15,90.00
COF, 	83.39 ,PUT,COF150717P00090000,90.00,7/17/15,90.00
COG, 	34.14 ,CAL,COG150619C00027500,27.50,6/19/15,40.00
COG, 	34.14 ,CAL,COG150619C00030000,30.00,6/19/15,40.00
COG, 	34.14 ,CAL,COG150619C00032500,32.50,6/19/15,40.00
COG, 	34.14 ,CAL,COG150619C00035000,35.00,6/19/15,40.00
COG, 	34.14 ,CAL,COG150619C00037500,37.50,6/19/15,40.00
COG, 	34.14 ,CAL,COG150619C00040000,40.00,6/19/15,40.00
COG, 	34.14 ,PUT,COG150619P00027500,27.50,6/19/15,40.00
COG, 	34.14 ,PUT,COG150619P00030000,30.00,6/19/15,40.00
COG, 	34.14 ,PUT,COG150619P00032500,32.50,6/19/15,40.00
COG, 	34.14 ,PUT,COG150619P00035000,35.00,6/19/15,40.00
COG, 	34.14 ,PUT,COG150619P00037500,37.50,6/19/15,40.00
COG, 	34.14 ,PUT,COG150619P00040000,40.00,6/19/15,40.00
COG, 	34.14 ,CAL,COG150717C00027500,27.50,7/17/15,40.00
COG, 	34.14 ,CAL,COG150717C00030000,30.00,7/17/15,40.00
COG, 	34.14 ,CAL,COG150717C00032500,32.50,7/17/15,40.00
COG, 	34.14 ,CAL,COG150717C00035000,35.00,7/17/15,40.00
COG, 	34.14 ,CAL,COG150717C00037500,37.50,7/17/15,40.00
COG, 	34.14 ,CAL,COG150717C00040000,40.00,7/17/15,40.00
COG, 	34.14 ,PUT,COG150717P00027500,27.50,7/17/15,40.00
COG, 	34.14 ,PUT,COG150717P00030000,30.00,7/17/15,40.00
COG, 	34.14 ,PUT,COG150717P00032500,32.50,7/17/15,40.00
COG, 	34.14 ,PUT,COG150717P00035000,35.00,7/17/15,40.00
COG, 	34.14 ,PUT,COG150717P00037500,37.50,7/17/15,40.00
COG, 	34.14 ,PUT,COG150717P00040000,40.00,7/17/15,40.00
COH, 	35.81 ,CAL,COH150619C00034500,34.50,6/19/15,40.00
COH, 	35.81 ,CAL,COH150619C00035000,35.00,6/19/15,40.00
COH, 	35.81 ,CAL,COH150619C00035500,35.50,6/19/15,40.00
COH, 	35.81 ,CAL,COH150619C00036000,36.00,6/19/15,40.00
COH, 	35.81 ,CAL,COH150619C00036500,36.50,6/19/15,40.00
COH, 	35.81 ,CAL,COH150619C00037000,37.00,6/19/15,40.00
COH, 	35.81 ,PUT,COH150619P00034500,34.50,6/19/15,40.00
COH, 	35.81 ,PUT,COH150619P00035000,35.00,6/19/15,40.00
COH, 	35.81 ,PUT,COH150619P00035500,35.50,6/19/15,40.00
COH, 	35.81 ,PUT,COH150619P00036000,36.00,6/19/15,40.00
COH, 	35.81 ,PUT,COH150619P00036500,36.50,6/19/15,40.00
COH, 	35.81 ,PUT,COH150619P00037000,37.00,6/19/15,40.00
COH, 	35.81 ,CAL,COH150717C00033000,33.00,7/17/15,40.00
COH, 	35.81 ,CAL,COH150717C00034000,34.00,7/17/15,40.00
COH, 	35.81 ,CAL,COH150717C00035000,35.00,7/17/15,40.00
COH, 	35.81 ,CAL,COH150717C00036000,36.00,7/17/15,40.00
COH, 	35.81 ,CAL,COH150717C00037000,37.00,7/17/15,40.00
COH, 	35.81 ,CAL,COH150717C00038000,38.00,7/17/15,40.00
COH, 	35.81 ,PUT,COH150717P00033000,33.00,7/17/15,40.00
COH, 	35.81 ,PUT,COH150717P00034000,34.00,7/17/15,40.00
COH, 	35.81 ,PUT,COH150717P00035000,35.00,7/17/15,40.00
COH, 	35.81 ,PUT,COH150717P00036000,36.00,7/17/15,40.00
COH, 	35.81 ,PUT,COH150717P00037000,37.00,7/17/15,40.00
COH, 	35.81 ,PUT,COH150717P00038000,38.00,7/17/15,40.00
COH, 	35.81 ,CAL,COH150821C00033000,33.00,8/21/15,40.00
COH, 	35.81 ,CAL,COH150821C00034000,34.00,8/21/15,40.00
COH, 	35.81 ,CAL,COH150821C00035000,35.00,8/21/15,40.00
COH, 	35.81 ,CAL,COH150821C00036000,36.00,8/21/15,40.00
COH, 	35.81 ,CAL,COH150821C00037000,37.00,8/21/15,40.00
COH, 	35.81 ,CAL,COH150821C00038000,38.00,8/21/15,40.00
COH, 	35.81 ,PUT,COH150821P00033000,33.00,8/21/15,40.00
COH, 	35.81 ,PUT,COH150821P00034000,34.00,8/21/15,40.00
COH, 	35.81 ,PUT,COH150821P00035000,35.00,8/21/15,40.00
COH, 	35.81 ,PUT,COH150821P00036000,36.00,8/21/15,40.00
COH, 	35.81 ,PUT,COH150821P00037000,37.00,8/21/15,40.00
COH, 	35.81 ,PUT,COH150821P00038000,38.00,8/21/15,40.00
COL, 	95.01 ,CAL,COL150619C00080000,80.00,6/19/15,100.00
COL, 	95.01 ,CAL,COL150619C00085000,85.00,6/19/15,100.00
COL, 	95.01 ,CAL,COL150619C00090000,90.00,6/19/15,100.00
COL, 	95.01 ,CAL,COL150619C00095000,95.00,6/19/15,100.00
COL, 	95.01 ,CAL,COL150619C00100000,100.00,6/19/15,100.00
COL, 	95.01 ,CAL,COL150619C00105000,105.00,6/19/15,100.00
COL, 	95.01 ,PUT,COL150619P00080000,80.00,6/19/15,100.00
COL, 	95.01 ,PUT,COL150619P00085000,85.00,6/19/15,100.00
COL, 	95.01 ,PUT,COL150619P00090000,90.00,6/19/15,100.00
COL, 	95.01 ,PUT,COL150619P00095000,95.00,6/19/15,100.00
COL, 	95.01 ,PUT,COL150619P00100000,100.00,6/19/15,100.00
COL, 	95.01 ,PUT,COL150619P00105000,105.00,6/19/15,100.00
COL, 	95.01 ,CAL,COL150717C00080000,80.00,7/17/15,100.00
COL, 	95.01 ,CAL,COL150717C00085000,85.00,7/17/15,100.00
COL, 	95.01 ,CAL,COL150717C00090000,90.00,7/17/15,100.00
